,Unnamed: 0,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
4373,6961,23988,2015.0,jeep wrangler,like new,6.0,gas,77786.0,automatic,SUV,red,1.0,2018-07-08,40
4374,6963,16588,2014.0,chevrolet silverado,like new,6.0,gas,68000.0,automatic,truck,brown,0.0,2018-06-03,26
4375,6964,15988,2015.0,chevrolet equinox,like new,4.0,gas,24514.0,automatic,SUV,silver,0.0,2018-08-22,64
4376,6965,14988,2010.0,toyota tundra,excellent,8.0,gas,190000.0,automatic,truck,silver,1.0,2019-01-05,21
4377,6966,10988,2007.0,chrysler 300,like new,8.0,gas,40000.0,automatic,sedan,white,0.0,2018-05-08,50
4378,6967,11988,2012.0,ford mustang,like new,6.0,gas,88800.0,manual,coupe,red,0.0,2019-04-17,48
4379,6968,32988,2016.0,chevrolet tahoe,like new,8.0,gas,74653.0,automatic,SUV,black,0.0,2018-08-29,45
4380,6969,7988,2009.0,chevrolet trailblazer,excellent,6.0,gas,72800.0,automatic,SUV,white,0.0,2018-11-11,50
4381,6970,14200,2007.0,chevrolet silverado 2500hd,good,8.0,diesel,235000.0,automatic,truck,white,1.0,2018-06-24,43
4382,6971,3500,2010.0,chevrolet impala,good,6.0,gas,91000.0,automatic,sedan,other,0.0,2019-01-27,13
4383,6973,6995,2010.0,ford f-150,good,8.0,gas,223000.0,automatic,pickup,other,1.0,2018-08-15,49
4384,6974,5199,2007.0,toyota camry,excellent,4.0,gas,114120.0,automatic,sedan,yellow,0.0,2018-07-19,10
4385,6980,28995,2006.0,ram 3500,good,6.0,gas,105532.0,other,truck,red,1.0,2019-02-03,90
4386,6981,23995,2011.0,ford f350,good,8.0,gas,190375.0,automatic,truck,white,1.0,2019-01-18,29
4387,6983,6995,2013.0,toyota prius,good,4.0,hybrid,150443.0,automatic,sedan,red,0.0,2019-02-05,15
4388,6984,28000,2014.0,ford f350 super duty,excellent,8.0,gas,105000.0,automatic,truck,white,1.0,2019-02-06,68
4389,6985,24999,2015.0,ford f-150,excellent,6.0,gas,147000.0,automatic,truck,black,1.0,2018-10-11,11
4390,6987,6500,2014.0,chevrolet cruze,excellent,4.0,gas,142220.0,automatic,sedan,other,0.0,2018-07-03,58
4391,6989,17995,2009.0,gmc sierra 2500hd,good,8.0,diesel,199000.0,automatic,truck,white,1.0,2018-11-15,72
4392,6990,17995,2013.0,chevrolet suburban,excellent,8.0,gas,123491.0,automatic,SUV,black,1.0,2018-08-15,12
4393,6991,5700,2011.0,toyota camry,good,4.0,gas,171213.0,automatic,sedan,other,0.0,2018-05-30,73
4394,6992,19300,2013.0,chevrolet silverado 1500,excellent,8.0,gas,67895.0,automatic,truck,white,1.0,2019-03-28,28
4395,6994,3100,2011.0,nissan versa,excellent,4.0,gas,145000.0,automatic,sedan,silver,0.0,2018-06-09,19
4396,6995,21075,2015.0,chevrolet colorado,good,6.0,gas,105616.0,automatic,truck,grey,1.0,2018-05-24,12
4397,6996,17995,2014.0,jeep grand cherokee,good,6.0,gas,89852.0,automatic,SUV,black,1.0,2019-04-08,9
4398,6997,10500,2012.0,toyota camry,good,4.0,gas,90999.0,automatic,sedan,black,0.0,2018-05-10,27
4399,6998,28760,2017.0,chevrolet silverado 1500,good,8.0,gas,51086.0,automatic,truck,black,1.0,2018-05-11,16
4400,6999,9995,2011.0,chevrolet camaro,good,6.0,gas,123618.0,automatic,convertible,red,0.0,2018-08-09,56
4401,7000,16995,2015.0,jeep cherokee,good,4.0,gas,65739.0,automatic,SUV,black,1.0,2019-02-19,68
4402,7001,11995,2014.0,dodge grand caravan,good,6.0,gas,76392.0,automatic,van,red,0.0,2018-06-16,55
4403,7002,28995,2017.0,toyota tacoma,good,6.0,gas,38008.0,automatic,truck,white,1.0,2019-02-12,68
4404,7003,6995,2011.0,chrysler 200,good,4.0,gas,86035.0,automatic,convertible,silver,0.0,2018-06-10,52
4405,7004,18995,2010.0,toyota tundra,good,8.0,gas,126578.0,automatic,truck,silver,1.0,2019-02-08,20
4406,7005,27500,2017.0,ram 1500,good,8.0,gas,30394.0,automatic,truck,red,1.0,2018-11-07,29
4407,7006,15500,2017.0,chevrolet equinox,good,4.0,gas,70759.0,automatic,SUV,blue,1.0,2019-01-28,5
4408,7008,7895,2013.0,ford fusion se,good,4.0,gas,125000.0,automatic,sedan,blue,0.0,2019-01-22,25
4409,7009,5895,2007.0,jeep grand cherokee,good,6.0,gas,136000.0,automatic,SUV,silver,1.0,2018-10-19,11
4410,7010,3200,2005.0,ford taurus,excellent,6.0,gas,62000.0,automatic,sedan,other,0.0,2019-03-24,64
4411,7012,8995,2013.0,ford fusion se,excellent,4.0,gas,97480.0,automatic,sedan,grey,0.0,2018-12-10,50
4412,7015,7495,2011.0,hyundai sonata,good,4.0,gas,109360.0,automatic,sedan,grey,0.0,2019-01-24,18
4413,7016,23995,2016.0,chevrolet silverado 1500,excellent,8.0,gas,93068.0,automatic,truck,black,1.0,2019-03-03,12
4414,7017,18998,2017.0,nissan maxima,excellent,6.0,gas,33124.0,automatic,sedan,blue,0.0,2018-06-18,9
4415,7019,10799,2007.0,jeep wrangler unlimited,excellent,6.0,gas,165855.0,manual,SUV,silver,0.0,2018-09-18,31
4416,7022,12500,2003.0,ram 2500,good,6.0,diesel,152108.0,automatic,truck,blue,1.0,2018-06-16,57
4417,7023,12950,2013.0,ford f-150,like new,6.0,gas,61000.0,automatic,truck,red,0.0,2018-06-27,22
4418,7024,5500,2009.0,honda accord,good,4.0,gas,170000.0,automatic,sedan,silver,0.0,2018-05-15,9
4419,7025,11250,2010.0,chevrolet silverado 1500,good,8.0,gas,121334.0,automatic,pickup,grey,1.0,2018-08-09,43
4420,7027,8000,2003.0,ford ranger,excellent,6.0,gas,66000.0,manual,pickup,red,1.0,2018-06-06,34
4421,7028,15000,2005.0,ford expedition,like new,8.0,gas,61003.0,automatic,SUV,green,1.0,2018-09-03,7
4422,7031,20000,2005.0,ford f350 super duty,excellent,8.0,diesel,210000.0,automatic,pickup,other,1.0,2018-10-20,82
4423,7032,6450,2008.0,jeep grand cherokee,excellent,6.0,gas,165075.0,automatic,SUV,silver,1.0,2019-03-01,10
4424,7033,12450,2013.0,chevrolet silverado 1500,excellent,8.0,gas,162184.0,automatic,truck,other,1.0,2019-03-11,26
4425,7035,13950,2015.0,chevrolet silverado 1500,excellent,6.0,gas,104421.0,automatic,truck,other,0.0,2018-09-05,37
4426,7037,19950,2016.0,chevrolet silverado 1500,excellent,8.0,gas,94212.0,automatic,truck,white,1.0,2018-08-31,6
4427,7038,7950,2014.0,chevrolet malibu,excellent,4.0,gas,120799.0,automatic,sedan,white,0.0,2019-02-16,25
4428,7039,14950,2013.0,chevrolet silverado 2500hd,excellent,8.0,gas,151067.0,automatic,truck,other,1.0,2018-08-18,25
4429,7040,8450,2014.0,ram 3500,excellent,8.0,gas,200649.0,automatic,truck,red,0.0,2018-05-08,16
4430,7041,6950,2013.0,ford escape,excellent,4.0,gas,120503.0,automatic,SUV,white,0.0,2019-01-09,19
4431,7042,12950,2015.0,chevrolet silverado 1500,excellent,6.0,gas,91277.0,automatic,truck,white,0.0,2019-02-20,8
4432,7044,10500,2016.0,dodge grand caravan,excellent,6.0,gas,82000.0,automatic,mini-van,silver,0.0,2019-02-23,8
4433,7047,4995,2011.0,nissan rogue,good,4.0,gas,126148.0,automatic,SUV,red,0.0,2019-02-25,65
4434,7048,16690,2018.0,chevrolet malibu,excellent,4.0,gas,44116.0,automatic,sedan,other,0.0,2018-07-08,40
4435,7049,18990,2016.0,ford f-150,excellent,6.0,gas,117672.0,automatic,pickup,green,1.0,2019-03-30,6
4436,7050,4600,2005.0,cadillac escalade,good,8.0,gas,194500.0,automatic,SUV,other,1.0,2018-10-12,59
4437,7051,8600,2010.0,jeep wrangler,good,6.0,gas,190000.0,automatic,SUV,blue,1.0,2019-01-29,23
4438,7052,14999,2010.0,gmc sierra,excellent,8.0,gas,144732.0,automatic,truck,other,1.0,2018-09-07,30
4439,7053,6995,2008.0,jeep grand cherokee,good,6.0,gas,162811.0,automatic,SUV,grey,1.0,2019-01-17,32
4440,7054,28990,2018.0,jeep wrangler unlimited,like new,6.0,gas,37888.0,automatic,SUV,black,1.0,2018-06-15,18
4441,7055,28000,2016.0,chevrolet silverado,like new,8.0,gas,36000.0,automatic,pickup,silver,1.0,2018-09-24,55
4442,7057,8495,2008.0,chevrolet silverado,good,8.0,gas,137787.0,automatic,truck,brown,0.0,2019-02-05,70
4443,7058,14500,2007.0,ram 2500,good,6.0,diesel,203500.0,automatic,truck,black,1.0,2019-03-08,24
4444,7059,13950,2011.0,ram 2500,excellent,5.0,gas,129272.0,automatic,truck,white,1.0,2019-03-16,18
4445,7061,3995,2015.0,nissan altima,good,4.0,gas,40772.0,automatic,sedan,white,0.0,2019-04-10,28
4446,7062,5000,1995.0,toyota 4runner,fair,6.0,gas,190000.0,automatic,offroad,white,1.0,2019-04-15,27
4447,7063,16990,2016.0,ford escape,excellent,4.0,gas,29714.0,automatic,SUV,grey,1.0,2019-01-12,12
4448,7065,8000,2011.0,hyundai elantra,excellent,4.0,gas,44705.0,automatic,sedan,other,0.0,2018-10-03,44
4449,7066,9895,2012.0,dodge grand caravan,like new,6.0,gas,91498.0,automatic,mini-van,white,0.0,2019-01-04,79
4450,7068,22500,2010.0,chevrolet silverado,like new,8.0,gas,68500.0,automatic,pickup,red,1.0,2018-09-28,3
4451,7069,15500,2012.0,ram 1500,excellent,8.0,gas,88000.0,automatic,pickup,black,1.0,2018-09-22,35
4452,7070,14995,2012.0,ford f150,good,8.0,gas,112000.0,automatic,pickup,other,1.0,2019-03-20,28
4453,7071,13900,2014.0,honda cr-v,excellent,4.0,gas,82890.0,automatic,SUV,brown,0.0,2018-10-12,12
4454,7072,6000,2007.0,toyota highlander,good,4.0,gas,186196.0,automatic,SUV,other,1.0,2018-05-27,8
4455,7076,23490,2010.0,ram 2500,excellent,6.0,diesel,136891.0,automatic,truck,red,1.0,2019-01-31,36
4456,7077,32750,2017.0,ford f250 super duty,like new,8.0,gas,42631.0,automatic,truck,white,1.0,2019-03-04,19
4457,7078,46995,2016.0,gmc sierra 2500hd,excellent,8.0,diesel,95665.0,automatic,truck,white,1.0,2018-12-15,22
4458,7079,26495,2014.0,chevrolet silverado 1500,excellent,8.0,gas,103561.0,automatic,truck,red,1.0,2018-07-31,50
4459,7080,20995,2016.0,nissan frontier,excellent,6.0,gas,73370.0,automatic,truck,other,1.0,2018-05-20,27
4460,7081,33395,2015.0,gmc yukon,excellent,8.0,gas,86456.0,automatic,SUV,silver,1.0,2018-11-15,35
4461,7082,38795,2014.0,ram 2500,excellent,6.0,diesel,111623.0,automatic,truck,white,1.0,2019-01-30,69
4462,7084,25995,2015.0,ford f250,good,8.0,gas,27404.0,automatic,truck,silver,1.0,2018-11-17,29
4463,7085,23995,2007.0,ram 2500,good,6.0,gas,141412.0,automatic,truck,silver,1.0,2019-01-17,18
4464,7086,26995,2008.0,ram 3500,good,6.0,gas,103410.0,automatic,truck,other,1.0,2018-06-12,13
4465,7087,7800,2014.0,ford f-150,fair,6.0,gas,108000.0,automatic,truck,white,0.0,2018-12-10,23
4466,7088,11000,2009.0,chevrolet silverado,excellent,8.0,gas,124500.0,automatic,truck,other,1.0,2019-02-22,56
4467,7089,15000,2007.0,ford f350,good,8.0,diesel,147680.0,automatic,pickup,white,1.0,2018-09-18,49
4468,7090,7200,1999.0,ford f-250,good,8.0,diesel,246000.0,manual,truck,red,1.0,2018-07-27,78
4469,7091,39000,2015.0,ford f350,excellent,8.0,diesel,101000.0,automatic,truck,silver,1.0,2018-08-06,10
4470,7092,14995,2015.0,chrysler 200,excellent,4.0,gas,40467.0,automatic,SUV,red,0.0,2018-06-07,20
4471,7093,11500,2014.0,ford escape,excellent,4.0,gas,73870.0,automatic,SUV,silver,0.0,2018-05-27,86
4472,7095,26990,2017.0,chevrolet colorado,excellent,6.0,gas,20107.0,automatic,truck,other,0.0,2018-07-24,5
4473,7096,22900,2014.0,ford f-150,excellent,8.0,gas,75735.0,automatic,truck,black,0.0,2019-03-20,86
4474,7098,11500,2016.0,ford escape,excellent,4.0,gas,83083.0,automatic,SUV,other,0.0,2019-01-07,51
4475,7101,33897,2017.0,ram 3500,good,8.0,gas,25479.0,automatic,truck,white,1.0,2018-10-10,24
4476,7103,15995,2016.0,ford edge,excellent,4.0,gas,106739.0,automatic,SUV,grey,1.0,2018-10-24,10
4477,7105,19988,2012.0,gmc yukon,excellent,8.0,gas,81447.0,automatic,SUV,other,1.0,2018-05-29,11
4478,7106,28579,2016.0,ram 1500,good,8.0,gas,78860.0,automatic,truck,white,1.0,2018-12-10,15
4479,7107,4347,2008.0,subaru impreza,excellent,4.0,gas,162153.0,manual,sedan,white,1.0,2019-01-27,28
4480,7109,2900,2001.0,toyota tundra,fair,8.0,gas,225000.0,automatic,truck,black,1.0,2018-05-19,71
4481,7110,25100,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,53522.0,other,pickup,black,1.0,2018-05-14,14
4482,7111,6950,2008.0,ram 1500,excellent,8.0,gas,152169.0,automatic,pickup,white,1.0,2019-02-16,11
4483,7114,19995,2012.0,chevrolet silverado,like new,8.0,gas,119340.0,automatic,pickup,silver,1.0,2019-03-29,42
4484,7115,6200,2004.0,ford f-150,good,8.0,gas,147000.0,automatic,pickup,blue,1.0,2018-08-07,35
4485,7116,4500,2014.0,ford focus,good,4.0,gas,133000.0,automatic,sedan,red,0.0,2018-11-03,31
4486,7117,23900,2014.0,ford f350,excellent,8.0,diesel,140000.0,automatic,truck,white,1.0,2018-05-18,42
4487,7118,15300,2014.0,honda accord,excellent,4.0,gas,47700.0,automatic,sedan,grey,0.0,2018-05-28,17
4488,7123,19900,2017.0,subaru outback,like new,4.0,gas,46459.0,automatic,SUV,silver,1.0,2018-12-20,19
4489,7126,20000,1996.0,ford f-250,good,8.0,diesel,135242.0,automatic,truck,white,1.0,2018-12-08,60
4490,7127,13900,2009.0,ram 1500,excellent,8.0,gas,136000.0,automatic,truck,black,1.0,2019-02-26,5
4491,7132,11450,2004.0,jeep wrangler,like new,6.0,gas,112723.0,manual,offroad,red,1.0,2018-08-04,91
4492,7137,42488,2018.0,gmc sierra 2500hd,like new,8.0,gas,22600.0,automatic,truck,grey,1.0,2019-02-14,38
4493,7140,30950,2017.0,gmc sierra 1500,like new,8.0,gas,24800.0,automatic,pickup,grey,1.0,2018-11-03,37
4494,7141,23950,2013.0,ford f150,like new,6.0,gas,42900.0,automatic,pickup,silver,1.0,2018-11-01,5
4495,7142,33950,2017.0,ford f150,like new,8.0,gas,22200.0,automatic,truck,blue,1.0,2018-09-13,50
4496,7143,10500,2007.0,chevrolet suburban,excellent,8.0,gas,135000.0,automatic,SUV,grey,1.0,2018-09-20,68
4497,7144,14950,2000.0,ford f350,excellent,8.0,diesel,203500.0,automatic,truck,other,1.0,2019-03-19,91
4498,7147,33980,2015.0,gmc sierra 2500hd,good,8.0,gas,96950.0,automatic,truck,other,1.0,2019-01-08,24
4499,7148,46732,2016.0,gmc sierra 2500hd,good,8.0,gas,51366.0,automatic,truck,white,1.0,2019-03-14,48
4500,7149,17971,2013.0,chevrolet tahoe,good,8.0,gas,112614.0,automatic,SUV,silver,1.0,2019-03-23,23
4501,7150,32785,2017.0,ford f-250 sd,good,8.0,gas,56748.0,automatic,truck,blue,1.0,2019-01-03,19
4502,7154,19481,2014.0,ford f-250 sd,good,8.0,gas,116904.0,automatic,truck,white,1.0,2018-07-02,36
4503,7155,24692,2016.0,ford f-250 sd,good,8.0,gas,102749.0,automatic,truck,blue,1.0,2018-06-27,23
4504,7156,33992,2015.0,chevrolet silverado 2500hd,good,8.0,gas,84692.0,automatic,truck,other,1.0,2019-02-11,90
4505,7158,48724,2018.0,ford f-350 sd,good,8.0,gas,57108.0,automatic,truck,black,1.0,2018-12-04,8
4506,7159,3275,2002.0,subaru outback,good,4.0,gas,222632.0,manual,SUV,green,1.0,2019-04-12,25
4507,7160,14000,2008.0,chevrolet silverado,excellent,8.0,gas,84254.0,automatic,pickup,blue,1.0,2018-10-08,36
4508,7161,8871,2008.0,chevrolet silverado 1500,excellent,8.0,gas,137281.0,automatic,truck,red,1.0,2018-07-20,50
4509,7163,31488,2016.0,chevrolet silverado 1500,like new,8.0,gas,38700.0,automatic,pickup,other,1.0,2018-12-18,12
4510,7164,23950,2012.0,chevrolet silverado 1500,like new,8.0,gas,58200.0,automatic,pickup,silver,1.0,2018-05-18,13
4511,7165,9595,2011.0,chevrolet silverado 1500,like new,8.0,gas,239950.0,automatic,truck,blue,1.0,2019-02-25,15
4512,7166,4999,2009.0,hyundai santa fe,excellent,6.0,gas,131000.0,automatic,SUV,black,1.0,2018-06-18,34
4513,7169,5900,2011.0,honda accord,excellent,4.0,gas,152000.0,automatic,sedan,white,0.0,2018-09-16,21
4514,7171,7200,2014.0,toyota corolla,excellent,4.0,gas,116000.0,automatic,sedan,custom,0.0,2018-11-29,14
4515,7172,11500,2012.0,honda civic,excellent,4.0,gas,21500.0,automatic,sedan,white,0.0,2018-09-30,29
4516,7173,11200,2010.0,honda odyssey,excellent,6.0,gas,104517.0,automatic,van,other,0.0,2019-03-08,61
4517,7175,4500,1992.0,jeep cherokee,good,6.0,diesel,148958.0,manual,SUV,white,1.0,2019-02-25,44
4518,7177,14995,2014.0,ford f-150,like new,8.0,gas,193000.0,automatic,pickup,other,1.0,2018-09-14,35
4519,7180,5795,2008.0,ford escape,good,6.0,gas,83560.0,automatic,SUV,white,0.0,2018-11-21,181
4520,7184,25995,2018.0,chevrolet colorado,good,6.0,gas,32689.0,automatic,truck,yellow,0.0,2018-07-25,7
4521,7185,12995,2017.0,hyundai sonata,good,4.0,gas,79417.0,other,sedan,silver,0.0,2018-08-22,87
4522,7186,15995,2017.0,chevrolet malibu,good,4.0,gas,34104.0,automatic,sedan,silver,0.0,2018-11-12,20
4523,7187,37995,2018.0,jeep wrangler,good,6.0,gas,31756.0,automatic,SUV,black,1.0,2018-07-22,21
4524,7188,13995,2016.0,toyota corolla,good,4.0,gas,72279.0,automatic,sedan,other,0.0,2019-01-26,79
4525,7189,19995,2013.0,ram 1500,good,8.0,gas,97129.0,automatic,truck,black,0.0,2019-02-14,32
4526,7190,16995,2017.0,honda accord,good,4.0,gas,45554.0,automatic,sedan,black,0.0,2018-09-20,29
4527,7193,11995,2016.0,hyundai sonata,good,4.0,gas,82317.0,other,sedan,silver,0.0,2018-12-10,33
4528,7194,25995,2018.0,chevrolet colorado,good,6.0,gas,35259.0,automatic,truck,black,0.0,2018-10-13,32
4529,7196,10988,2016.0,ford focus,good,4.0,gas,55794.0,automatic,sedan,red,0.0,2018-08-06,73
4530,7199,5800,2008.0,ford f-150,like new,6.0,gas,90000.0,automatic,pickup,white,0.0,2018-07-05,19
4531,7201,4200,2010.0,nissan versa,excellent,4.0,gas,100000.0,automatic,hatchback,black,0.0,2018-06-17,71
4532,7203,8500,1995.0,chevrolet corvette,excellent,8.0,gas,122879.0,automatic,convertible,green,0.0,2018-07-26,43
4533,7204,9995,2011.0,chevrolet tahoe,excellent,8.0,gas,171089.0,automatic,SUV,other,1.0,2018-10-07,24
4534,7205,7995,2011.0,dodge dakota,good,8.0,gas,121864.0,automatic,truck,white,1.0,2018-10-18,10
4535,7206,13995,2014.0,nissan frontier,good,6.0,gas,68295.0,automatic,truck,white,1.0,2018-10-13,6
4536,7207,8895,2012.0,honda civic,excellent,4.0,other,45845.0,automatic,sedan,silver,0.0,2018-05-20,10
4537,7210,9425,2012.0,chrysler 300,good,6.0,gas,114276.0,automatic,sedan,black,0.0,2019-03-28,24
4538,7212,8995,2007.0,chevrolet suburban,good,8.0,gas,172706.0,automatic,SUV,grey,1.0,2018-05-05,20
4539,7216,7300,2013.0,ford focus,excellent,4.0,gas,66000.0,automatic,sedan,white,0.0,2019-03-19,22
4540,7217,6025,2004.0,ford expedition,good,8.0,gas,114000.0,automatic,SUV,red,0.0,2018-09-14,82
4541,7218,26995,2016.0,gmc acadia,good,6.0,gas,51667.0,automatic,SUV,black,1.0,2018-10-17,44
4542,7221,8500,2016.0,nissan altima,like new,4.0,gas,44000.0,automatic,sedan,silver,0.0,2018-10-29,74
4543,7222,52995,2018.0,ford expedition,good,6.0,gas,33915.0,automatic,SUV,white,1.0,2019-04-10,30
4544,7226,25990,2016.0,gmc sierra 1500,excellent,8.0,gas,49750.0,automatic,truck,black,1.0,2018-08-06,51
4545,7227,7990,2008.0,chevrolet equinox,excellent,6.0,gas,73094.0,automatic,wagon,blue,1.0,2019-04-09,16
4546,7230,11990,2016.0,nissan altima,excellent,6.0,gas,36269.0,automatic,sedan,grey,0.0,2019-02-28,99
4547,7231,13990,2012.0,toyota rav4,excellent,6.0,gas,61190.0,automatic,SUV,green,1.0,2019-01-29,65
4548,7234,29995,2016.0,toyota 4runner,good,6.0,gas,68357.0,automatic,SUV,blue,1.0,2018-07-20,2
4549,7235,4990,2006.0,toyota camry,excellent,4.0,gas,103428.0,automatic,sedan,red,0.0,2019-03-16,45
4550,7236,8990,2013.0,toyota camry,excellent,4.0,gas,56625.0,automatic,sedan,other,0.0,2018-08-03,31
4551,7238,14990,2012.0,ram 1500,excellent,8.0,gas,110539.0,automatic,truck,other,1.0,2018-12-11,37
4552,7239,5990,2007.0,toyota rav4,excellent,6.0,gas,95703.0,automatic,SUV,red,0.0,2018-09-05,38
4553,7240,21900,2015.0,ford explorer,good,6.0,gas,34009.0,automatic,SUV,other,0.0,2018-09-05,16
4554,7241,3999,2006.0,dodge grand caravan,excellent,6.0,gas,120000.0,automatic,van,other,0.0,2018-10-10,49
4555,7242,2800,2005.0,ford taurus,good,6.0,gas,107000.0,automatic,sedan,white,0.0,2018-08-11,25
4556,7243,6950,2006.0,ford f-150,good,8.0,gas,180000.0,automatic,truck,black,0.0,2018-11-22,7
4557,7244,3750,2007.0,chevrolet impala,good,6.0,gas,142000.0,automatic,sedan,blue,0.0,2019-03-31,27
4558,7245,12500,2000.0,ram 2500,good,6.0,diesel,148700.0,automatic,truck,silver,0.0,2019-01-07,25
4559,7246,16950,2009.0,ford f350 super duty,excellent,8.0,diesel,175255.0,automatic,truck,silver,1.0,2018-09-16,14
4560,7247,11950,2014.0,ford mustang,like new,6.0,gas,71557.0,manual,coupe,red,0.0,2018-10-19,23
4561,7249,17000,2008.0,jeep wrangler unlimited,good,6.0,gas,100000.0,manual,convertible,yellow,1.0,2018-09-30,34
4562,7250,8700,2015.0,honda civic,excellent,4.0,gas,99000.0,automatic,sedan,other,0.0,2018-05-22,24
4563,7251,17700,2012.0,nissan frontier crew cab sv,good,6.0,gas,55856.0,other,pickup,white,0.0,2018-10-18,82
4564,7252,27900,2015.0,ford f150 supercrew cab xlt,good,8.0,other,39859.0,other,pickup,other,1.0,2018-06-19,7
4565,7253,19700,2018.0,nissan frontier crew cab sv,good,6.0,gas,32502.0,other,pickup,black,0.0,2019-03-16,52
4566,7255,28900,2014.0,chevrolet silverado 1500 crew,good,8.0,other,30519.0,automatic,pickup,other,1.0,2019-01-13,2
4567,7257,4600,2007.0,honda civic,excellent,4.0,hybrid,136000.0,automatic,sedan,grey,0.0,2019-03-06,21
4568,7259,21900,2015.0,ford explorer,good,6.0,gas,34009.0,automatic,SUV,red,0.0,2018-09-29,68
4569,7260,20900,2012.0,ford f-150,good,6.0,gas,114479.0,automatic,truck,white,1.0,2018-08-02,35
4570,7263,4995,2009.0,dodge charger,excellent,6.0,gas,175258.0,automatic,sedan,brown,0.0,2018-10-14,25
4571,7265,27995,2014.0,ram 3500,excellent,8.0,gas,102235.0,automatic,truck,black,1.0,2018-07-23,31
4572,7268,22995,2014.0,ford f-150,excellent,8.0,gas,71808.0,automatic,truck,white,1.0,2018-05-13,79
4573,7269,28995,2012.0,ford f-350 sd,excellent,8.0,diesel,174772.0,automatic,truck,white,1.0,2019-01-19,18
4574,7271,10995,2013.0,ford f250 super duty,good,8.0,gas,224848.0,automatic,pickup,white,1.0,2018-06-12,70
4575,7272,19500,2013.0,jeep wrangler unlimited,excellent,6.0,gas,94900.0,automatic,SUV,other,1.0,2018-12-17,28
4576,7273,14999,2010.0,ford f-150,excellent,8.0,gas,85000.0,automatic,truck,black,1.0,2018-10-07,4
4577,7274,6500,2001.0,chevrolet silverado,good,8.0,gas,188000.0,automatic,pickup,green,1.0,2018-10-19,37
4578,7278,18300,2010.0,ford mustang gt coupe 2d,good,8.0,gas,52624.0,other,coupe,other,0.0,2019-03-07,24
4579,7280,13995,2012.0,ford f250 super duty,like new,8.0,gas,61172.0,automatic,pickup,white,0.0,2018-08-03,25
4580,7281,17998,2015.0,jeep grand cherokee,excellent,6.0,gas,138360.0,automatic,SUV,white,1.0,2018-08-21,47
4581,7282,2800,2003.0,ford focus se,excellent,4.0,gas,89188.0,automatic,sedan,red,0.0,2018-06-30,23
4582,7284,5100,2008.0,dodge charger,excellent,6.0,gas,156000.0,automatic,sedan,black,0.0,2018-11-26,28
